article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
0K2A23249YC,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
111AA0007AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
1S413F886BA,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
1930P060STD,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
1831P060STD,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
8L8Z18124BR,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
1077T300RLH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
0211J10F6LH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
2111TC726RH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
106EA0047AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
0K2A11520XA,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
1783H070STD,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
110XA0001AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
111AB0015AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
0711RM413RH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
0111ACV40RH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
1S7T11572AD,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
999MP1217HP,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
6L2Z13466AB,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
7L2Z18124BB,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
2124U502FRH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
1844A020STD,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
110EA0007AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
009A7074DAE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
6G912A315BB,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
106AA0005AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
2L2Z19860AA,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
2010A020STD,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
1873A020STD,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
0190A25AFKS,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
3M519K606AA,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
2S6U11000CB,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
107AA0016BR,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
6G913C083AA,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
110FA0019AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
20C22X015MA,11,honda,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
113AA0002AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
106CA0114AE,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
0124LC120RH,11,honda,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
