article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
0411KB4SHA,10,nissan,mitsubishi,0.0,0.0008090614886731392,0.0,0.9967637540453075,0.0024271844660194173,0.0,0.0,0.0
711014000,9,nissan,mitsubishi,0.0,0.0,0.0,0.9971724787935909,0.002827521206409048,0.0,0.0,0.0
414000292,9,nissan,mitsubishi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9PK1380AHD,10,nissan,mitsubishi,0.0,0.0043997485857950975,0.0,0.8359522313010685,0.1583909490886235,0.0006285355122564425,0.0,0.0006285355122564425
221030076,9,nissan,toyota,0.0,0.0,0.0,0.0,0.0042796005706134095,0.9914407988587732,0.0,0.0042796005706134095
257420501,9,nissan,toyota,0.002079002079002079,0.0,0.0,0.0,0.0,0.9968814968814969,0.0010395010395010396,0.0
552000210,9,nissan,toyota,0.0014925373134328358,0.0014925373134328358,0.0007462686567164179,0.0,0.011194029850746268,0.9805970149253731,0.004477611940298508,0.0
130100240,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
024214001,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
134103620,9,nissan,toyota,0.0,0.001851851851851852,0.0,0.0,0.06481481481481481,0.9333333333333333,0.0,0.0
250138520,9,nissan,toyota,0.0006906077348066298,0.0,0.0,0.0,0.003453038674033149,0.9951657458563536,0.0,0.0006906077348066298
715422200,9,nissan,toyota,0.0,0.0018231540565177757,0.0,0.0,0.04740200546946217,0.95077484047402,0.0,0.0
636300509,9,nissan,toyota,0.0,0.004500450045004501,0.0,0.0,0.026102610261026102,0.9684968496849685,0.0,0.0009000900090009
150348455,9,nissan,toyota,0.0,0.0,0.0,0.0,0.011695906432748537,0.9678362573099415,0.0,0.02046783625730994
713007620,9,nissan,toyota,0.0,0.0,0.0,0.0,0.0042796005706134095,0.9914407988587732,0.0,0.0042796005706134095
520000611,9,nissan,toyota,0.0014925373134328358,0.0014925373134328358,0.0007462686567164179,0.0,0.011194029850746268,0.9805970149253731,0.004477611940298508,0.0
400367620,9,nissan,toyota,0.0,0.001851851851851852,0.0,0.0,0.06481481481481481,0.9333333333333333,0.0,0.0
100124020,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
240204638,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
714304400,9,nissan,toyota,0.0,0.0030627871362940277,0.0,0.0030627871362940277,0.007656967840735069,0.9862174578866769,0.0,0.0
504024777,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
903120003,9,nissan,toyota,0.0,0.0,0.0034965034965034965,0.0,0.006993006993006993,0.9790209790209791,0.006993006993006993,0.0034965034965034965
701044030,9,nissan,toyota,0.0,0.004670169293636894,0.0,0.0005837711617046118,0.015178050204319907,0.9795680093403386,0.0,0.0
504385138,9,nissan,toyota,0.0006906077348066298,0.0,0.0,0.0,0.003453038674033149,0.9951657458563536,0.0,0.0006906077348066298
661303000,9,nissan,toyota,0.0,0.015105740181268883,0.0,0.0,0.013091641490433032,0.9707955689828801,0.0,0.0010070493454179255
130040011,9,nissan,toyota,0.0,0.01306532663316583,0.0,0.0,0.024120603015075376,0.9628140703517588,0.0,0.0
504107629,9,nissan,toyota,0.0,0.0,0.0,0.0,0.0042796005706134095,0.9914407988587732,0.0,0.0042796005706134095
013424002,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
111041133,9,nissan,toyota,0.0,0.0014641288433382138,0.0,0.0,0.020497803806734993,0.9773060029282576,0.0,0.0007320644216691069
020006300,9,nissan,toyota,0.0,0.004500450045004501,0.0,0.0,0.026102610261026102,0.9684968496849685,0.0,0.0009000900090009
504211275,9,nissan,toyota,0.002079002079002079,0.0,0.0,0.0,0.0,0.9968814968814969,0.0010395010395010396,0.0
400360620,9,nissan,toyota,0.0,0.001851851851851852,0.0,0.0,0.06481481481481481,0.9333333333333333,0.0,0.0
2211901E10,10,nissan,toyota,0.005141388174807198,0.010282776349614395,0.0,0.0,0.061696658097686374,0.922879177377892,0.0,0.0
622200460,9,nissan,toyota,0.0,0.0018231540565177757,0.0,0.0,0.04740200546946217,0.95077484047402,0.0,0.0
622197600,9,nissan,toyota,0.0,0.0,0.0,0.0,0.0042796005706134095,0.9914407988587732,0.0,0.0042796005706134095
543030007,9,nissan,toyota,0.0,0.005519779208831647,0.0,0.0,0.02391904323827047,0.9696412143514259,0.0,0.0009199632014719411
400363620,9,nissan,toyota,0.0,0.001851851851851852,0.0,0.0,0.06481481481481481,0.9333333333333333,0.0,0.0
310240019,9,nissan,toyota,0.0,0.0033259423503325942,0.0,0.0022172949002217295,0.05321507760532151,0.9368070953436807,0.0,0.004434589800443459
713162220,9,nissan,toyota,0.0,0.0,0.0,0.0,0.0042796005706134095,0.9914407988587732,0.0,0.0042796005706134095
614040021,9,nissan,toyota,0.0,0.01306532663316583,0.0,0.0,0.024120603015075376,0.9628140703517588,0.0,0.0
861360001,9,nissan,toyota,0.0,0.004589495155532891,0.0,0.0,0.08006119326874044,0.9133095359510454,0.0,0.002039775624681285
530036010,9,nissan,toyota,0.0,0.004589495155532891,0.0,0.0,0.08006119326874044,0.9133095359510454,0.0,0.002039775624681285
504334447,9,nissan,toyota,0.0,0.0030627871362940277,0.0,0.0030627871362940277,0.007656967840735069,0.9862174578866769,0.0,0.0
732068526,9,nissan,toyota,0.0006906077348066298,0.0,0.0,0.0,0.003453038674033149,0.9951657458563536,0.0,0.0006906077348066298
243171751,9,nissan,unknown_article,0.0,0.004878048780487805,0.0,0.01951219512195122,0.06341463414634146,0.0,0.9097560975609756,0.0024390243902439024
531301010,9,nissan,unknown_article,0.0,0.00516795865633075,0.0,0.03617571059431524,0.082687338501292,0.0103359173126615,0.8656330749354005,0.0
602003232,9,nissan,unknown_article,0.0,0.012461059190031152,0.0,0.01557632398753894,0.048286604361370715,0.0,0.9236760124610592,0.0
429202900,9,nissan,unknown_article,0.0,0.009237875288683603,0.0,0.020785219399538105,0.07621247113163972,0.0,0.8937644341801386,0.0
130048009,9,nissan,unknown_article,0.0,0.018648018648018648,0.0,0.07459207459207459,0.06526806526806526,0.0,0.8414918414918415,0.0
802002010,9,nissan,unknown_article,0.0,0.0032520325203252032,0.0,0.05365853658536585,0.04227642276422764,0.00975609756097561,0.8845528455284553,0.0065040650406504065
714124100,9,nissan,unknown_article,0.0,0.00487012987012987,0.0,0.025974025974025976,0.07467532467532467,0.0016233766233766235,0.8912337662337663,0.0016233766233766235
132046008,9,nissan,unknown_article,0.0,0.011011011011011011,0.0,0.013013013013013013,0.1031031031031031,0.0,0.8728728728728729,0.0
